trace	total.br.len	tree.height
mean	270.980613263563	50.4158305293694
stderr.of.mean	0.185021690088371	0.0215228477472437
stdev	6.55623633052275	0.913136954635069
variance	42.9842348216664	0.833819097920208
median	270.668009749512	50.3721675474033
mode	numeric	numeric
geometric.mean	270.901686827188	50.4075963886202
HPD95.lower	258.728480942904	48.6775091995899
HPD95.upper	284.256591980134	52.2475318921852
ACT	NA	NA
ESS	1256.33440857776	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
