trace	total.br.len	tree.height
mean	753.258759967738	88.4170003880919
stderr.of.mean	1.03612937791193	0.153735688935126
stdev	27.0680062925054	4.88503112658803
variance	732.676964651112	23.8635291077339
median	751.575528207779	88.268185409152
mode	numeric	numeric
geometric.mean	752.773760110196	88.2828632348559
HPD95.lower	704.523813620735	79.2053506450238
HPD95.upper	809.805497051164	97.8750103864349
ACT	NA	NA
ESS	682.850928062518	1010.24478117739
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
