trace	total.br.len	tree.height
mean	2221.33616062935	470.248191274658
stderr.of.mean	5.15126698887425	2.37678961547774
stdev	199.851961740841	96.6009910998091
variance	39940.8066116624	9331.75148146539
median	2184.97511393831	454.66386872519
mode	numeric	numeric
geometric.mean	2212.91795017079	461.46825697138
HPD95.lower	1911.49999529509	319.503516164037
HPD95.upper	2619.88138146445	655.856761428495
ACT	NA	NA
ESS	1506.01762116709	1652.81034902236
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
