trace	total.br.len	tree.height
mean	381.221340556425	52.2121741255139
stderr.of.mean	1.09080505853479	0.107901918789415
stdev	31.3757127181234	3.90529810639181
variance	984.435348570209	15.2513532997875
median	377.951981442577	51.4795376588945
mode	numeric	numeric
geometric.mean	379.967040117226	52.0720394770486
HPD95.lower	327.37976883326	46.012460397045
HPD95.upper	447.266010092314	59.8008355153472
ACT	NA	NA
ESS	827.816836276313	1310.6640520257
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
