trace	total.br.len	tree.height
mean	922.66739256925	177.99115604893
stderr.of.mean	1.23681798646089	0.341711453294585
stdev	40.0714571318896	13.6659575039203
variance	1605.72167667286	186.758394498956
median	920.466233595549	177.152834138693
mode	numeric	numeric
geometric.mean	921.802796695674	177.471400586634
HPD95.lower	849.582590662885	153.794557108
HPD95.upper	1003.56936230538	206.539142099443
ACT	NA	NA
ESS	1050.26774328921	1600.30367502476
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
