trace	total.br.len	tree.height
mean	483.05703915755	83.107627380447
stderr.of.mean	0.424752950747074	0.129058316932162
stdev	16.0715947454696	5.26581295524966
variance	258.296157662607	27.7287860796752
median	482.868976467258	82.84325172848
mode	numeric	numeric
geometric.mean	482.790323798289	82.942175429444
HPD95.lower	452.840951694406	73.0228693082106
HPD95.upper	515.036953744826	93.3520196511432
ACT	NA	NA
ESS	1432.47311039287	1665.71311370098
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
