trace	total.br.len	tree.height
mean	301.657174422109	50.0024895103971
stderr.of.mean	0.227867317506258	0.0222098637600249
stdev	7.33250634205562	0.84668672780069
variance	53.7656492562859	0.71687841503384
median	301.503050330987	49.955324612818
mode	numeric	numeric
geometric.mean	301.568206453439	49.9953524373227
HPD95.lower	286.388990673412	48.3107461984116
HPD95.upper	314.727981488912	51.6692755696236
ACT	NA	NA
ESS	1036.05343936315	1454.10261973464
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
