trace	total.br.len	tree.height
mean	4457.48851216302	512.30261112898
stderr.of.mean	20.8657567772052	2.68502254877834
stdev	298.789535262288	46.3493529231903
variance	89275.1863822542	2148.26251639845
median	4438.34129260273	508.663839344524
mode	numeric	numeric
geometric.mean	4447.57063547777	510.23831282352
HPD95.lower	3915.54971181749	426.500251832509
HPD95.upper	5069.75999995903	606.557437211357
ACT	NA	NA
ESS	205.165260468931	298.148629974791
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
