trace	total.br.len	tree.height
mean	702.907227250489	64.0267730877249
stderr.of.mean	0.448813882073102	0.107855939465977
stdev	14.2250025128391	4.57593926509467
variance	202.35069649028	20.9392201578352
median	702.141937501928	63.5641164172165
mode	numeric	numeric
geometric.mean	702.763774840834	63.8665886364635
HPD95.lower	676.891713874448	55.1387524867115
HPD95.upper	732.571944876114	72.3477875359843
ACT	NA	NA
ESS	1005.10974213974	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
