trace	total.br.len	tree.height
mean	895.678761265801	137.19114094998
stderr.of.mean	3.13274577380008	0.529505712385443
stdev	86.7670374147588	17.9092453826131
variance	7528.51878173415	320.741070174648
median	888.752374539239	135.772378047591
mode	numeric	numeric
geometric.mean	891.575194200468	136.055074605511
HPD95.lower	719.150940155019	105.462783105815
HPD95.upper	1053.39161975593	173.655321590574
ACT	NA	NA
ESS	767.539216364902	1144.60230532377
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
