trace	total.br.len	tree.height
mean	377.242289671307	78.9253744133296
stderr.of.mean	0.597340905040404	0.128207568777731
stdev	16.4220308053596	5.19057052144468
variance	269.683095772178	26.9420223380905
median	376.466864135563	78.5699717912722
mode	numeric	numeric
geometric.mean	376.886780929655	78.7566339875821
HPD95.lower	345.662229360914	69.2756374746479
HPD95.upper	409.562871873298	89.5445701259387
ACT	NA	NA
ESS	756.224172666117	1640.00134534197
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
