trace	total.br.len	tree.height
mean	248.068637183258	56.6805166253267
stderr.of.mean	0.124512799659308	0.0509697208655496
stdev	5.07312523495761	2.16246178183962
variance	25.7365996495637	4.67624095791698
median	247.586180544188	56.406826364512
mode	numeric	numeric
geometric.mean	248.017149713513	56.6401008535505
HPD95.lower	238.809785189521	52.8102401511837
HPD95.upper	258.129496112923	60.8234563717371
ACT	NA	NA
ESS	1660.98041646371	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
