trace	total.br.len	tree.height
mean	415.612326165263	47.3368413827557
stderr.of.mean	0.358845330168455	0.0218796002584062
stdev	11.2145026589708	0.838843617708208
variance	125.765069888063	0.703658614969794
median	415.178031772681	47.2254264345808
mode	numeric	numeric
geometric.mean	415.461451315104	47.3295042075328
HPD95.lower	393.782815406831	46.012796380062
HPD95.upper	437.265305529616	48.8590315102041
ACT	NA	NA
ESS	977.207475065845	1470.70166676626
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
