trace	total.br.len	tree.height
mean	73.249892811389	46.3539324808943
stderr.of.mean	0.0644804087690699	0.00771142701928072
stdev	2.20053927220919	0.304176800504888
variance	4.84237308853493	0.0925235259653906
median	73.1599003121387	46.2735650932702
mode	numeric	numeric
geometric.mean	73.217000601718	46.352940655502
HPD95.lower	69.2383398670253	46.0003985800013
HPD95.upper	77.8577664080219	46.9675043838804
ACT	NA	NA
ESS	1165.31684702289	1556.76841271554
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
