trace	total.br.len	tree.height
mean	106.997146966323	47.1965935594492
stderr.of.mean	0.095314073633494	0.0148932413759824
stdev	3.24050670404959	0.616138957409054
variance	10.5008836989904	0.379627214837116
median	106.884032011505	47.1452445305727
mode	numeric	numeric
geometric.mean	106.948294429502	47.1925902981858
HPD95.lower	101.05217089373	46.0319827408161
HPD95.upper	113.648227013934	48.3157768348481
ACT	NA	NA
ESS	1156.51994727608	1712.45916450425
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
