trace	total.br.len	tree.height
mean	132.432694166637	47.1488420112152
stderr.of.mean	0.105577511086014	0.0162690345250472
stdev	4.10561447414944	0.690236571643124
variance	16.8560702103453	0.476426524833654
median	132.320047881397	47.0629299681638
mode	numeric	numeric
geometric.mean	132.369304646542	47.1438302132356
HPD95.lower	124.511546323189	46.0025850193062
HPD95.upper	140.556513161587	48.4773605964121
ACT	NA	NA
ESS	1513.05541482501	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
