trace	total.br.len	tree.height
mean	4746.54282932847	452.96791510245
stderr.of.mean	8.52486936752266	1.30789974466382
stdev	217.012000251168	40.0923357004911
variance	47094.2082530129	1607.39538192088
median	4732.39733568639	449.369250101258
mode	numeric	numeric
geometric.mean	4741.60956999141	451.220520901323
HPD95.lower	4297.88197814091	377.717772417435
HPD95.upper	5134.86721231346	531.119860040833
ACT	NA	NA
ESS	648.385622731979	940.188961677391
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
