trace	total.br.len	tree.height
mean	93.4967609320609	46.5507453357647
stderr.of.mean	0.433444102338737	0.01414379049445
stdev	9.04143972368909	0.574572635561474
variance	81.747632277103	0.330133713536058
median	93.1802843354371	46.3586854012689
mode	numeric	numeric
geometric.mean	93.0634630625788	46.5472614065501
HPD95.lower	77.2588711992361	46.0002825894416
HPD95.upper	112.620949865909	47.7109847915301
ACT	NA	NA
ESS	435.361808251569	1651.1996559506
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
