trace	total.br.len	tree.height
mean	978.386905155031	114.005024482932
stderr.of.mean	0.794760825836799	0.149800352138994
stdev	24.567357880686	5.64831435261405
variance	603.555073237706	31.9034550259459
median	978.351486220064	113.787812326812
mode	numeric	numeric
geometric.mean	978.07866146845	113.865922215371
HPD95.lower	932.109471645237	102.714928843514
HPD95.upper	1027.98464856886	124.339265920033
ACT	NA	NA
ESS	956.060425744407	1422.50365615815
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
