trace	total.br.len	tree.height
mean	915.988919791614	127.533483086806
stderr.of.mean	0.982253351077706	0.269924804146741
stdev	31.8602408092412	10.6366414361683
variance	1015.07494442284	113.138141041612
median	914.376603961888	126.569660318957
mode	numeric	numeric
geometric.mean	915.438101883131	127.101361064824
HPD95.lower	854.010383600187	109.82663926892
HPD95.upper	977.089042779318	150.709648007408
ACT	NA	NA
ESS	1052.67040073088	1553.69150265069
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
