trace	total.br.len	tree.height
mean	507.955866312083	64.7298291496541
stderr.of.mean	0.989724664168217	0.146735733227198
stdev	29.3411060716404	5.5625151435778
variance	860.900505507254	30.9415747225323
median	506.457400605833	64.3848078632081
mode	numeric	numeric
geometric.mean	507.114925026587	64.4947741619506
HPD95.lower	450.938150043989	54.5349000476333
HPD95.upper	563.498282335872	75.9546928234823
ACT	NA	NA
ESS	879.35759381249	1437.84470142185
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
