trace	total.br.len	tree.height
mean	143.335856660957	47.1015390609699
stderr.of.mean	0.167251520774703	0.0186972261972957
stdev	5.7436612244464	0.787221114432209
variance	32.9896442612092	0.619717083007889
median	142.944875887955	46.9741717019326
mode	numeric	numeric
geometric.mean	143.221494952218	47.0950288352246
HPD95.lower	132.95122076778	46.0017073692304
HPD95.upper	155.365841431812	48.6109325167913
ACT	NA	NA
ESS	1179.99134922628	1773.70114145409
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
