trace	total.br.len	tree.height
mean	1270.83190236344	139.073065279899
stderr.of.mean	2.16815299863453	0.28319360324452
stdev	57.8224940694283	9.76792275857372
variance	3343.44082040907	95.4123150174624
median	1267.32131487404	138.682521144688
mode	numeric	numeric
geometric.mean	1269.52235506106	138.732459045878
HPD95.lower	1164.01585314552	119.947998000886
HPD95.upper	1380.27431978419	158.294829600941
ACT	NA	NA
ESS	711.631446839868	1190.36156721544
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
