trace	total.br.len	tree.height
mean	1335.08400897308	212.174445069192
stderr.of.mean	5.32016847068237	2.37736515270727
stdev	223.344380901752	99.3430465626251
variance	49882.7124803868	9869.04090034389
median	1283.3396255604	186.529389808834
mode	numeric	numeric
geometric.mean	1318.36178554699	193.513990000971
HPD95.lower	1000.73616630839	83.2628949050842
HPD95.upper	1789.09962858351	416.288434967389
ACT	NA	NA
ESS	1763.35856970162	1747.12712130414
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
