trace	total.br.len	tree.height
mean	185.678324503056	49.857147120859
stderr.of.mean	0.0981016652010258	0.0149103373732246
stdev	3.15885581118427	0.632591942360943
variance	9.97837003585261	0.40017256553999
median	185.617970369703	49.8313813636695
mode	numeric	numeric
geometric.mean	185.651478757566	49.8531479399366
HPD95.lower	179.597250098248	48.6022182947833
HPD95.upper	191.880370162458	51.0327911733768
ACT	NA	NA
ESS	1037.40464548504	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
