trace	total.br.len	tree.height
mean	770.054265241821	142.490956063469
stderr.of.mean	0.933821712813059	0.273739588825386
stdev	29.7467233004592	10.4568557749837
variance	884.86754711408	109.34583269881
median	768.373946550002	141.739859494034
mode	numeric	numeric
geometric.mean	769.481668933116	142.110930524102
HPD95.lower	713.009901360051	122.879122691923
HPD95.upper	826.817967392295	162.657034456726
ACT	NA	NA
ESS	1015.29365884444	1460.05211183859
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
