trace	total.br.len	tree.height
mean	202.262952451455	47.4514976442012
stderr.of.mean	0.142885954110687	0.0119005429004192
stdev	4.10224661633949	0.492580276423233
variance	16.8284273012688	0.242635328721189
median	202.079377460541	47.4248415396073
mode	numeric	numeric
geometric.mean	202.221423143154	47.4489485423225
HPD95.lower	194.611002281634	46.5174342238434
HPD95.upper	210.561277997443	48.4431286172111
ACT	NA	NA
ESS	824.718609572921	1714.20133679121
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
