trace	total.br.len	tree.height
mean	451.790349841893	97.0374701070917
stderr.of.mean	1.01994671789563	0.223608686703588
stdev	31.6391541871474	8.74469249903693
variance	1001.03607767809	76.4696469027127
median	450.600975175359	96.5155021987592
mode	numeric	numeric
geometric.mean	450.69024773212	96.6489652206315
HPD95.lower	389.515163364325	80.5622134856172
HPD95.upper	514.932036321132	114.834729582803
ACT	NA	NA
ESS	962.800045422914	1530.21721948417
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
