trace	RSV2_0	RSV2_1	RSV2_10	RSV2_11	RSV2_12	RSV2_13	RSV2_14	RSV2_15	RSV2_16	RSV2_17	RSV2_18	RSV2_19	RSV2_2	RSV2_20	RSV2_21	RSV2_22	RSV2_23	RSV2_24	RSV2_25	RSV2_26	RSV2_27	RSV2_28	RSV2_29	RSV2_3	RSV2_30	RSV2_31	RSV2_32	RSV2_33	RSV2_34	RSV2_35	RSV2_36	RSV2_37	RSV2_38	RSV2_39	RSV2_4	RSV2_40	RSV2_41	RSV2_42	RSV2_43	RSV2_44	RSV2_45	RSV2_46	RSV2_47	RSV2_48	RSV2_49	RSV2_5	RSV2_50	RSV2_51	RSV2_52	RSV2_53	RSV2_54	RSV2_55	RSV2_56	RSV2_57	RSV2_58	RSV2_59	RSV2_6	RSV2_60	RSV2_61	RSV2_62	RSV2_63	RSV2_64	RSV2_65	RSV2_66	RSV2_67	RSV2_68	RSV2_69	RSV2_7	RSV2_70	RSV2_71	RSV2_72	RSV2_73	RSV2_74	RSV2_75	RSV2_76	RSV2_77	RSV2_78	RSV2_79	RSV2_8	RSV2_80	RSV2_81	RSV2_82	RSV2_83	RSV2_84	RSV2_85	RSV2_86	RSV2_87	RSV2_88	RSV2_89	RSV2_9	RSV2_90	RSV2_91	RSV2_92	RSV2_93	RSV2_94	RSV2_95	RSV2_96	RSV2_97	RSV2_98	RSV2_99
mean	1.02258588771058	0.433651012408344	1.36964497737181	2.1019922770505	1.68520565609993	1.54177417406971	0.606174786581226	0.467314390270504	1.19353243377826	0.800116386116636	0.00524210985161292	0.328789826041378	0.870713567082111	0.296526902737649	0.651018183918679	0.223163912924993	1.08005174544301	0.106999967762594	0.668994652350284	0.853436106346381	0.886129266798713	1.70063334425781	0.122014788170335	0.566786296577747	0.427346703325801	1.46327644706785	0.621525962787735	0.907343568058193	1.23277482889895	0.831794891516013	1.60746446879763	0.227928331853834	0.0791009092060085	1.8818022730689	1.19957304298302	0.229704834413358	2.3032422963234	0.49269055626796	0.916667444646011	0.0685971576890104	0.794166844952829	0.159701245787127	1.62564588250646	1.11993742435825	0.189848051686002	2.2542144115393	1.08721235030135	1.04368851224501	0.26412713736937	1.27039195341305	0.156067628675796	2.34216395593178	1.75512078122473	0.163925647247516	1.21961093186392	0.715226179476565	0.0339954206893019	0.492207853540734	2.57391600930063	1.68924812160278	0.0398792504690705	1.00970829163047	1.11871085900877	0.406523306401907	0.888676408319171	0.207467296868802	0.942934330504551	0.239575337261578	0.173749096541371	1.65906241600871	0.0470511101434452	0.993816673597744	1.46274460493942	0.439924946476462	0.737182015847377	1.98640188280548	0.910832786210369	1.51235765331115	1.42252605374212	0.717224282596363	1.11435990966747	1.22519308297983	0.522603255748119	1.20898123302676	0.347473884172729	0.87729570047826	0.731198601812326	0.243702544488013	1.52398033584072	0.662696465178925	1.39590000523157	1.02386733910821	0.508905774636299	0.451431281758938	0.715400490008992	0.269957960783771	0.26999327430874	0.51279661491286	1.23912428842188	0.633099980606894
HPD95.lower	0.657361889209541	0.389180374338409	1.30732329543925	2.0663461820937	1.56586578262332	1.42340939933616	0.538905582602416	0.403263360211	0.700432928960164	0.760745708675922	7.2903778532917e-05	0.300906733985081	0.796785881358815	0.272162720916427	0.628183571715123	0.207234325433589	0.998695478581889	0.0592481935954919	0.645675306753512	0.81538129963566	0.794000145951988	1.66723228138378	0.107410540438153	0.54708278407403	0.396161156902188	1.41634823988439	0.581912803199703	0.870516939166547	1.14861053167399	0.786263351229477	1.57143044369681	0.128153006918597	0.0605158717726815	1.82531214657196	1.16713972542746	0.214325713552387	2.25629165762751	0.446588455946855	0.70812923632263	0.0496948900557461	0.739570434477283	0.0861920676612283	1.4050087346657	1.07935506942911	0.142424552959004	2.09488450905734	1.01269311081732	0.952860526284631	0.226056246519053	1.15629681447091	0.132462156544445	2.30708305728171	1.70358765251253	0.151988997412348	1.06874981770424	0.647719555716839	0.0250066674742356	0.471647523623129	2.54362050433081	1.6142059914606	0.0217978041329949	0.915671717446302	0.991697157041534	0.365430340032919	0.760910309791429	0.132121934837306	0.772811591371033	0.197425112385764	0.146624154867687	1.52530378946821	0.041841926299313	0.735622203584242	1.32547711151162	0.417334065900587	0.686530850293064	1.91863098757064	0.795591810379282	1.35865114956683	1.37931779878076	0.643659162077239	1.06404470657477	1.13852453416077	0.496012457451998	1.18163667040665	0.298245552747897	0.809601221380671	0.708795996026735	0.214909841288573	1.47008463103448	0.525186532496009	1.36356509732558	0.946828323997498	0.482417682017906	0.420402031353428	0.657609049713087	0.250788550013677	0.234426290539886	0.402078805662705	1.16209657951252	0.579718158818164
HPD95.upper	1.41672060897513	0.484090271891107	1.42886846699891	2.14202203489931	1.79552364743976	1.65797369245145	0.673111381793374	0.526776986451816	1.67562980160632	0.840051291857099	0.0123961254821115	0.357980458648755	0.934797600938443	0.320883595694506	0.675622252373313	0.238341424383815	1.16616076406538	0.162336441891158	0.694408174073245	0.898913625335937	0.987492879589914	1.73660007072424	0.135600169486833	0.585326935753867	0.463012308553957	1.50574800811553	0.66803052183441	0.946879296387082	1.32322535672074	0.882711502766562	1.64295001805773	0.335523968435007	0.0992867673579283	1.93152233759417	1.22887440749845	0.243105755242253	2.349284671527	0.538889305881577	1.12545715253769	0.0859988631487798	0.857700982249011	0.242907317440687	1.82530745968706	1.16339073898719	0.244647699401598	2.39337097741032	1.16808165156015	1.13726522301699	0.30874946067187	1.38135745614806	0.178546746544739	2.38133834467826	1.81752360453486	0.175321573546338	1.36564594401594	0.79031853888529	0.0436297056794404	0.509289249408446	2.60395152180011	1.75794551817553	0.058590670580571	1.09721275480673	1.25321590538057	0.452750249850015	1.01541321743838	0.302948754851878	1.1108514536833	0.286336318000524	0.19800381536565	1.78246735710505	0.0519353769920728	1.25983806112223	1.59153843644921	0.462846057272893	0.795368160594319	2.05743446227204	1.02418773860533	1.67490078750701	1.46230150007616	0.7957006635774	1.16888498845176	1.29894221013244	0.548357245333579	1.23870973159218	0.398698762358551	0.948234091380396	0.756106439070467	0.275699334629391	1.57298640847295	0.812639218289821	1.43205236396875	1.10501826218096	0.534347928939975	0.48267451051664	0.775004355309813	0.290307175841959	0.304214935672247	0.615317514309569	1.32935582597667	0.690174845373332
ESS	1801	1801	1160.67992484186	807.372508168303	1801	1801	1801	1801	1801	1801	1543.62261664925	1450.59298905594	1801	1801	1650.25731933693	1420.59516251582	1531.87871173081	1801	1690.26441399292	1723.57994063911	1801	1801	1537.97906342679	1801	1772.4845777391	1765.05147418607	1801	1662.53970435016	1801	1801	1435.18366901812	1677.89302765759	1589.83532881603	1723.81844506116	1696.37174046439	1801	1801	1578.4923796548	1801	1801	1555.02592462247	1638.91861139694	1801	1801	1801	1487.9226875569	1801	1713.14525262655	1801	1801	1666.04780398079	1775.17393875338	1801	1801	1691.82589369556	1426.5744254564	1790.2465409003	1801	518.633848126456	1081.137637231	1689.70620065067	1589.20979416512	1801	1704.74060448682	1770.09380954193	1724.89994705768	1801	1753.77116324913	1637.96624979511	1801	843.761676402358	1632.37982404741	1711.80730326275	1361.20647990641	1761.61428877131	1801	1801	1801	1588.44259898709	1801	1689.03586080327	1552.66493173434	1801	1801	1527.43131542548	1801	1801	1740.71752944425	1565.12843280536	1801	1372.09674197735	1801	1801	1801	1616.78537782693	1694.53449818556	1801	1801	1550.98557235429	1801
