trace	total.br.len	tree.height
mean	423.619019596885	75.5897703550614
stderr.of.mean	0.475747108772674	0.113772414970649
stdev	15.7747133998811	4.26353121724338
variance	248.841582848387	18.1776984404088
median	423.005921504505	75.3393425866162
mode	numeric	numeric
geometric.mean	423.326983119922	75.470894859026
HPD95.lower	393.790726026985	68.0012123564115
HPD95.upper	454.296722225249	84.7833907956042
ACT	NA	NA
ESS	1100.04887598693	1405.09692335805
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
