trace	total.br.len	tree.height
mean	554.082494227746	102.056586463188
stderr.of.mean	0.554005113807396	0.158582524523713
stdev	17.017516070828	5.82139241785125
variance	289.595853220888	33.8886096826161
median	553.963471713438	101.631953686982
mode	numeric	numeric
geometric.mean	553.821609589026	101.891873002771
HPD95.lower	524.238991806162	90.2285958368087
HPD95.upper	590.638014197708	113.094467947006
ACT	NA	NA
ESS	944.074209213247	1348.29349455979
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
