trace	total.br.len	tree.height
mean	111.014796272424	46.6281759214456
stderr.of.mean	0.109078043490206	0.0115967115076802
stdev	3.64820064932245	0.489173386531376
variance	13.3093679777168	0.239290602090575
median	110.879597513471	46.5255557874448
mode	numeric	numeric
geometric.mean	110.955008045998	46.6256312714472
HPD95.lower	103.948462400918	46.0000339433788
HPD95.upper	118.155026125337	47.5348637569383
ACT	NA	NA
ESS	1119.24224875877	1780.31674867732
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
