trace	total.br.len	tree.height
mean	432.322737170275	85.7027262276285
stderr.of.mean	0.371415894257999	0.101644012593457
stdev	13.3347981387785	4.09245270759085
variance	177.816841401971	16.7481691638677
median	431.72437060725	85.5454307340694
mode	numeric	numeric
geometric.mean	432.117599464545	85.6055112207139
HPD95.lower	406.237599778466	77.9331355449539
HPD95.upper	457.891349245268	93.7727136921718
ACT	NA	NA
ESS	1289.7135526409	1621.97844303299
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
