trace	total.br.len	tree.height
mean	1625.15786012683	236.256666034669
stderr.of.mean	2.86586692611885	0.509288833261175
stdev	63.4493949385792	17.883918450184
variance	4025.8257180718	319.834539132832
median	1622.06615959426	235.512980404931
mode	numeric	numeric
geometric.mean	1623.92592056492	235.585225873839
HPD95.lower	1498.66224671466	203.212942487809
HPD95.upper	1746.98186392407	272.799645973848
ACT	NA	NA
ESS	490.438178466225	1233.78190275725
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
