trace	total.br.len	tree.height
mean	1142.86723289518	179.701136837926
stderr.of.mean	3.69941019814632	1.7819325995559
stdev	148.921177529499	69.6786373071972
variance	22177.5171167726	4855.11249698794
median	1103.6708368061	160.520688224388
mode	numeric	numeric
geometric.mean	1134.27714806566	169.420515330995
HPD95.lower	941.308837798833	97.2600081936671
HPD95.upper	1448.85935221668	321.961167266025
ACT	NA	NA
ESS	1621.39670452078	1529.88255642246
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
