trace	total.br.len	tree.height
mean	316.736792870898	48.3968280115108
stderr.of.mean	0.19313309434289	0.0134882529629475
stdev	5.83803420871408	0.543708595387911
variance	34.0826434221159	0.295619036698695
median	316.690818478423	48.3897589767605
mode	numeric	numeric
geometric.mean	316.683062031975	48.3937803681616
HPD95.lower	305.83628070432	47.3507046169342
HPD95.upper	328.305388299855	49.4352280934849
ACT	NA	NA
ESS	914.242097775464	1625.78208914987
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
