trace	total.br.len	tree.height
mean	515.437534128787	103.370958231159
stderr.of.mean	0.548558613865345	0.147954082402972
stdev	18.161414829579	5.82148964590917
variance	329.836988612051	33.8897416974277
median	514.053509054839	102.88521219683
mode	numeric	numeric
geometric.mean	515.119524689647	103.20866165753
HPD95.lower	480.926104646019	92.1750244648057
HPD95.upper	550.637379299905	114.579535295283
ACT	NA	NA
ESS	1096.71711350046	1549.01525477429
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
