trace	total.br.len	tree.height
mean	120.174252903646	48.9256148379574
stderr.of.mean	0.106842294057961	0.0185348709315532
stdev	3.89420651027981	0.786051617378392
variance	15.1648443447057	0.617877145183187
median	120.09711421071	48.8345799843408
mode	numeric	numeric
geometric.mean	120.111407186553	48.9193349391818
HPD95.lower	112.291399003804	47.6173699031566
HPD95.upper	127.387306190777	50.6822744851955
ACT	NA	NA
ESS	1329.20782710428	1799.55175207994
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
