trace	total.br.len	tree.height
mean	872.167365066693	131.152107691906
stderr.of.mean	0.989777329484872	0.216829565188696
stdev	30.6549848483798	8.640729545358
variance	939.728096054395	74.6622070760227
median	871.919462322343	130.659663501625
mode	numeric	numeric
geometric.mean	871.630261091607	130.870468095772
HPD95.lower	809.555520644062	112.83940265308
HPD95.upper	929.307384548078	146.957892038255
ACT	NA	NA
ESS	959.773045491002	1588.93147422436
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
