trace	total.br.len	tree.height
mean	80.8605817805964	46.5124724545747
stderr.of.mean	0.067024731071462	0.00877885025048524
stdev	2.24747460086575	0.372455015110721
variance	5.05114208153665	0.138722738281127
median	80.7467783146385	46.4338616945285
mode	numeric	numeric
geometric.mean	80.8295171542891	46.5109896727238
HPD95.lower	76.7061078825874	46.0004074599015
HPD95.upper	85.2550691263911	47.2228673679636
ACT	NA	NA
ESS	1125.02135521441	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
