trace	total.br.len	tree.height
mean	568.156339123957	74.4284378824236
stderr.of.mean	0.442405685741779	0.0749137915839245
stdev	12.1936696028501	3.04604624771507
variance	148.685578383469	9.27839774321907
median	567.720410957613	74.2928186908295
mode	numeric	numeric
geometric.mean	568.025814512457	74.366664456715
HPD95.lower	544.995902783185	68.73397756067
HPD95.upper	592.847686419542	80.2970188335625
ACT	NA	NA
ESS	760.096597889083	1654.21049065831
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
