trace	total.br.len	tree.height
mean	164.396367571698	49.5359190211651
stderr.of.mean	0.331046706445798	0.0414364872611399
stdev	9.15558288293029	1.69354970849572
variance	83.8246979262062	2.86811061514595
median	164.073301288248	49.3650992414673
mode	numeric	numeric
geometric.mean	164.14255761028	49.5073479561835
HPD95.lower	147.707897883045	46.5191070278171
HPD95.upper	183.774261697364	52.8716035068017
ACT	NA	NA
ESS	765.305431954125	1671.36527882457
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
