trace	total.br.len	tree.height
mean	100.79693130968	46.7265846577883
stderr.of.mean	0.0996510290728272	0.0142943166067851
stdev	3.36433716461858	0.558120781791159
variance	11.3187645572338	0.311498807067174
median	100.651249540845	46.602765251345
mode	numeric	numeric
geometric.mean	100.740987552553	46.7232806006533
HPD95.lower	94.5833479315858	46.0003076698774
HPD95.upper	107.818501917093	47.8295060001003
ACT	NA	NA
ESS	1140.45142483957	1525.35501875992
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
