trace	total.br.len	tree.height
mean	10279.7670385631	1835.03043036459
stderr.of.mean	47.7991099137357	16.4734276119262
stdev	1493.13188535366	698.908234570488
variance	2229442.82705979	488472.720350437
median	9916.85861851563	1627.09630281405
mode	numeric	numeric
geometric.mean	10184.5744506706	1736.18419880287
HPD95.lower	8025.16969283916	975.975195495766
HPD95.upper	13178.1981962245	3201.58782583426
ACT	NA	NA
ESS	976.333210423202	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
