trace	total.br.len	tree.height
mean	3731.93875649844	784.301825467358
stderr.of.mean	15.3316117710151	7.21845733576193
stdev	597.644751233288	293.550090775131
variance	357179.248676699	86171.6557940876
median	3597.6899940648	713.791380657037
mode	numeric	numeric
geometric.mean	3689.80928669503	740.053674046985
HPD95.lower	2915.94448189261	392.66694566639
HPD95.upper	4985.57648210752	1386.26271700432
ACT	NA	NA
ESS	1520.37925166391	1654.69133201667
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
