trace	total.br.len	tree.height
mean	1026.22063579768	130.863666923761
stderr.of.mean	1.01924815045962	0.19766020133657
stdev	30.3839367965301	7.32951596435509
variance	923.183615255535	53.7218042717362
median	1024.28450837915	130.476836928198
mode	numeric	numeric
geometric.mean	1025.77260081159	130.660115859703
HPD95.lower	969.367929849706	116.588686945551
HPD95.upper	1086.03220222066	144.984878339244
ACT	NA	NA
ESS	889.138806875934	1375.79417128896
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
