trace	total.br.len	tree.height
mean	227.020335652377	56.5038463840994
stderr.of.mean	0.181656435885287	0.0351839007802339
stdev	6.06458035383859	1.42999781919305
variance	36.779134868165	2.04489376289688
median	226.787772741364	56.3995560849131
mode	numeric	numeric
geometric.mean	226.939603174932	56.4858471439089
HPD95.lower	215.730968015751	53.9972470901172
HPD95.upper	238.823857674317	59.4659785549685
ACT	NA	NA
ESS	1115.17050181936	1652.81451235476
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
