trace	total.br.len	tree.height
mean	217.162888111356	46.5748311005586
stderr.of.mean	0.092643290256779	0.00910139397516109
stdev	2.94765949459394	0.386139384295782
variance	8.68869649606982	0.149103624104326
median	217.129283531918	46.5291176919415
mode	numeric	numeric
geometric.mean	217.142933324681	46.5732536550034
HPD95.lower	211.374635774623	46.0048265680731
HPD95.upper	222.93573089325	47.1089220018161
ACT	NA	NA
ESS	1012.90339647583	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
