trace	total.br.len	tree.height
mean	975.473552804046	102.608842111082
stderr.of.mean	0.74446008085907	0.147505729916408
stdev	24.7738741885558	6.23746731214321
variance	613.744842310394	38.905998470055
median	974.458724555404	101.967495632635
mode	numeric	numeric
geometric.mean	975.159842113471	102.421677161149
HPD95.lower	930.450262753326	90.6342545975208
HPD95.upper	1026.14472142289	114.986697147633
ACT	NA	NA
ESS	1108.01685521699	1789.12269670447
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
