trace	total.br.len	tree.height
mean	2742.14188325682	472.025443633037
stderr.of.mean	5.34122006399116	1.22625513399621
stdev	149.619925164419	45.5993931328605
variance	22386.1220062063	2079.30465408517
median	2737.21828533642	468.411035035185
mode	numeric	numeric
geometric.mean	2738.07839142079	469.848094696948
HPD95.lower	2460.34099805553	384.358474369128
HPD95.upper	3041.97275839972	560.818685456323
ACT	NA	NA
ESS	785.125828424397	1383.55933865074
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
