trace	total.br.len	tree.height
mean	2111.7679111528	461.385502847556
stderr.of.mean	6.70142405573778	3.26048508415788
stdev	278.840193812822	137.680481147334
variance	77751.8536855721	18955.9148889613
median	2046.19820222363	426.123093059009
mode	numeric	numeric
geometric.mean	2095.34108799028	444.54188222219
HPD95.lower	1699.46119129369	272.693833455722
HPD95.upper	2651.70423627721	740.594133546825
ACT	NA	NA
ESS	1732.27920928809	1784.11011845046
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
