trace	total.br.len	tree.height
mean	181.867984598477	52.664230789383
stderr.of.mean	0.160328058582766	0.0277140086701669
stdev	4.29112416231009	1.10051599198151
variance	18.4137465763614	1.21113544860705
median	181.720085003248	52.5858547552314
mode	numeric	numeric
geometric.mean	181.817475977851	52.6527804101026
HPD95.lower	173.231146749755	50.5638154105363
HPD95.upper	190.158303491835	54.7935490863047
ACT	NA	NA
ESS	716.744610679936	1577.73972457245
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
