trace	total.br.len	tree.height
mean	177.434509400399	49.4174926232879
stderr.of.mean	0.189763952934488	0.0339060417292538
stdev	6.07394477688816	1.28232968276638
variance	36.8928051526869	1.64436941530372
median	177.211173448848	49.3517712560864
mode	numeric	numeric
geometric.mean	177.330930474118	49.4009332380432
HPD95.lower	166.22883269207	47.204575929849
HPD95.upper	189.764296297369	52.0337828988864
ACT	NA	NA
ESS	1025.0748609443	1431.15459024773
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
