trace	total.br.len	tree.height
mean	502.703356158991	70.4202588168335
stderr.of.mean	0.432312472518024	0.0901378277295015
stdev	16.1211084970436	3.82422356357923
variance	259.890139173451	14.6246858642346
median	502.206125381048	70.1126156916805
mode	numeric	numeric
geometric.mean	502.446120528827	70.3177588914145
HPD95.lower	472.46574185451	62.961516423151
HPD95.upper	534.969149076629	77.6023413338207
ACT	NA	NA
ESS	1391.34750194529	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
