trace	total.br.len	tree.height
mean	325.615848658963	60.7192109403968
stderr.of.mean	0.259701556274106	0.0549156109191421
stdev	8.96805130510939	2.32987169288746
variance	80.4259442110743	5.42830210531826
median	325.55218172182	60.5027902400589
mode	numeric	numeric
geometric.mean	325.49294919626	60.6749945658513
HPD95.lower	308.101766106331	56.4844273677625
HPD95.upper	342.315556971843	65.5415694178868
ACT	NA	NA
ESS	1193.13175820439	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
