trace	total.br.len	tree.height
mean	316.123355402181	53.8589865756542
stderr.of.mean	0.199689206923183	0.0569041135449695
stdev	7.1760102917215	1.92444704038587
variance	51.4951237068929	3.70349641124995
median	315.830646444299	53.6066470888641
mode	numeric	numeric
geometric.mean	316.042287457062	53.8252647523496
HPD95.lower	302.887358869179	50.4966546367468
HPD95.upper	329.900890655865	57.6639039576466
ACT	NA	NA
ESS	1292.10635719757	1144.36863307044
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
