trace	total.br.len	tree.height
mean	582.422024177645	126.417131071306
stderr.of.mean	1.04178474295966	0.284181849438507
stdev	33.7927686770981	10.2321473779065
variance	1141.95121486386	104.696839963199
median	581.486841273771	125.347285344821
mode	numeric	numeric
geometric.mean	581.446501779079	126.007807887429
HPD95.lower	514.989352957317	107.554833419873
HPD95.upper	646.857670191978	146.483748805008
ACT	NA	NA
ESS	1052.76856065849	1297.12623386275
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
