trace	total.br.len	tree.height
mean	404.130905200435	70.1828453333413
stderr.of.mean	0.565431740147285	0.127592017313193
stdev	18.5617460822916	5.06432050119093
variance	344.538417623469	25.6473421387827
median	403.246136999291	69.827988638572
mode	numeric	numeric
geometric.mean	403.707144867781	70.0019995250455
HPD95.lower	370.74876510334	60.7798624131295
HPD95.upper	443.923479973772	80.6530341700947
ACT	NA	NA
ESS	1078.2479203498	1576.29210081543
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
