trace	total.br.len	tree.height
mean	665.404216377647	86.9123752229207
stderr.of.mean	0.383508477582979	0.118986715271464
stdev	15.1757183993064	5.01608285172828
variance	230.302428935046	25.1610871754025
median	664.61214966139	86.6432033128072
mode	numeric	numeric
geometric.mean	665.231941670702	86.7699442393246
HPD95.lower	634.767175506257	77.6503034779167
HPD95.upper	693.323314447598	96.544453191847
ACT	NA	NA
ESS	1566.71471659731	1778.17210482688
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
