trace	total.br.len	tree.height
mean	1172.13560250007	266.461163948448
stderr.of.mean	2.33563956418532	0.716382376240122
stdev	76.9252373337333	25.5063112560364
variance	5917.49213885119	650.571913889808
median	1169.96209133226	264.874629464579
mode	numeric	numeric
geometric.mean	1169.62359085923	265.254895707489
HPD95.lower	1032.68339613806	219.979659612888
HPD95.upper	1329.55496972955	316.424055518806
ACT	NA	NA
ESS	1085.34393773625	1268.37264079905
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
