trace	total.br.len	tree.height
mean	409.993654832509	61.2309859025531
stderr.of.mean	0.283385009574451	0.0772177676283618
stdev	10.4342574831987	3.11734235711205
variance	108.873729225689	9.71782337144491
median	409.646397960571	61.0589411707716
mode	numeric	numeric
geometric.mean	409.861162415924	61.1522689723456
HPD95.lower	389.823712311955	55.390590237895
HPD95.upper	430.063274197977	67.4131544132887
ACT	NA	NA
ESS	1356.47156426003	1630.70671278105
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
