trace	total.br.len	tree.height
mean	1308.54135697056	263.22981610422
stderr.of.mean	1.96306122248714	0.68956703074643
stdev	68.1675999476468	29.2558468966161
variance	4646.82168262242	855.904577638243
median	1304.04758760071	261.081965002059
mode	numeric	numeric
geometric.mean	1306.78434483688	261.640940755105
HPD95.lower	1194.47141398684	205.658315549186
HPD95.upper	1459.04746138021	318.906154174438
ACT	NA	NA
ESS	1206.50648443647	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
