trace	total.br.len	tree.height
mean	404.034531414806	50.5093381197301
stderr.of.mean	0.367620948345481	0.0374472272802536
stdev	12.9022732450013	1.58875105561238
variance	166.468654888678	2.52412991670946
median	403.736399876106	50.4264756358064
mode	numeric	numeric
geometric.mean	403.829541955891	50.484614916734
HPD95.lower	378.072353320244	47.6403174309229
HPD95.upper	429.075985157068	53.6971739443223
ACT	NA	NA
ESS	1232.46135365572	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
