trace	total.br.len	tree.height
mean	317.311738742211	76.2333876258184
stderr.of.mean	0.290549100103236	0.0768501405299649
stdev	9.57610694558872	3.26047482707282
variance	91.7018242333525	10.6306960979756
median	316.802063937974	76.0567886119034
mode	numeric	numeric
geometric.mean	317.167822098455	76.1643764967681
HPD95.lower	299.083457279718	70.2803728421372
HPD95.upper	335.498053320344	82.7198465343555
ACT	NA	NA
ESS	1086.87662243534	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
